goods_no,goods_nm,gender,item_cat_cd,d_cat_nm,full_nm,imgurl
3525363,리브 고쉬 토트백 - 베이지 / 632539FAAVU9054,M,4015,토트백,Bag > 토트백,https://image.msscdn.net/thumbnails/images/goods_img/20230904/3525363/3525363_16957460717310_500.jpg
5153263,[Ove line]플랫폼 왈라비 리옹 블랙,W,5023006,기타 여성 구두,Shoes > 여성 구두 > 기타 여성 구두,https://image.msscdn.net/thumbnails/images/goods_img/20250528/5153263/5153263_17484142357394_500.png
3775146,클럽 C 그라운드 UK - 다크 블루: 오렌지 / 100074847,W,5025005,패션스니커즈화,Shoes > 스니커즈 > 패션스니커즈화,https://image.msscdn.net/thumbnails/images/goods_img/20240104/3775146/3775146_17055440131712_500.jpg
5198904,Summer Carpenter Pants (ivory),W,29015001,코튼 팬츠,Clothing > 바지 > 코튼 팬츠,https://image.msscdn.net/thumbnails/images/goods_img/20250620/5198904/5198904_17504049017490_500.jpg
5212630,데님/트러커 재킷 M,M,29007003,데님/트러커 재킷,Clothing > 점퍼/재킷 > 데님/트러커 재킷,https://image.msscdn.net/thumbnails/images/goods_img/20250627/5212630/5212630_17542669083726_500.jpg
3092979,에센셜 니트 티셔츠 2팩,M,29004,니트/스웨터,Clothing > 니트/스웨터,https://image.msscdn.net/thumbnails/images/goods_img/20230220/3092979/3092979_16768685829251_500.jpg
5063740,VLAD 빈티지 다잉 케이블 반팔 니트_블랙,W,29001001,반소매 티셔츠,Clothing > 티셔츠 > 반소매 티셔츠,https://image.msscdn.net/thumbnails/images/goods_img/20250424/5063740/5063740_17455439408460_500.jpg
4440881,남성 블럭배색 바람막이 점퍼_NAPFMJP201,M,27001010,기타 점퍼/재킷,Sportswear > 아우터 > 기타 점퍼/재킷,https://image.msscdn.net/thumbnails/images/goods_img/20240913/4440881/4440881_17266651453180_500.jpg
3503315,이동식 TV거치대 삼성 LG 호환 APL-TRC22,U,12025003,TV/영상가전 액세서리,Digital/Tech > TV/영상가전 > TV/영상가전 액세서리,https://image.msscdn.net/thumbnails/images/goods_img/20230827/3503315/3503315_16931105695949_500.jpg
3531161,ANC NYLON CLASSIC BACKPACK_BLACK,W,4001,백팩,Bag > 백팩,https://image.msscdn.net/thumbnails/images/goods_img/20230905/3531161/3531161_17458074265904_500.jpg
4368812,MAIN CHAIN LOGO T-shirt,M,29001001,반소매 티셔츠,Clothing > 티셔츠 > 반소매 티셔츠,https://image.msscdn.net/thumbnails/images/goods_img/20240826/4368812/4368812_17315092395651_500.jpg
4819527,Camo Love Pendant Glass Bumper Case - Purple (폰케이스),U,12022002,휴대폰 케이스,Digital/Tech > 휴대폰 > 휴대폰 케이스,https://image.msscdn.net/thumbnails/images/goods_img/20250222/4819527/4819527_17424544404023_500.jpg
1215839,오버사이즈 맨투맨[PURPLE],W,29001005,맨투맨/스웨트셔츠,Clothing > 티셔츠 > 맨투맨/스웨트셔츠,https://image.msscdn.net/thumbnails/images/goods_img/20191107/1215839/1215839_1_500.jpg
2738095,와이드 리브드 크루 삭스 7팩 [화이트],M,8001003,중목/장목 양말,Socks/Legwear > 양말 > 중목/장목 양말,https://image.msscdn.net/thumbnails/images/goods_img/20220824/2738095/2738095_17138499055609_500.jpg
3653965,투미 I 맥라렌 MCLAREN 토크 슬링백 카본_1445531164,M,4007,웨이스트 백,Bag > 웨이스트 백,https://image.msscdn.net/thumbnails/images/goods_img/20231024/3653965/3653965_16987394735368_500.jpg
1961967,ST-FW1 접이식 무선충전 거치대,U,12022006,케이블 / 충전기,Digital/Tech > 휴대폰 > 케이블 / 충전기,https://image.msscdn.net/thumbnails/images/goods_img/20210521/1961967/1961967_1_500.jpg
4418645,EMIS HOBO BAG-PINK,W,4003,숄더백,Bag > 숄더백,https://image.msscdn.net/thumbnails/images/goods_img/20240908/4418645/4418645_17258043250378_500.jpg
2685175,925 전체 실버 이프유 하트 발찌 A-00026,W,25005,발찌,Jewelry > 발찌,https://image.msscdn.net/thumbnails/images/goods_img/20220727/2685175/2685175_1_500.jpg
3540861,릴렉스 코튼 셔츠_화이트,M,29002001,캐주얼 셔츠,Clothing > 셔츠/남방 > 캐주얼 셔츠,https://image.msscdn.net/thumbnails/images/goods_img/20230907/3540861/3540861_16940713239339_500.jpg
2537765,행운의 네잎클로버 팬던트 스트링 매듭팔찌 (C2201-AC880_BK),W,25001,팔찌,Jewelry > 팔찌,https://image.msscdn.net/thumbnails/images/goods_img/20220503/2537765/2537765_16739573973061_500.jpg
3430043,폴로 어스 모로칸 네롤리 EDT 40ML,U,15007,향수,Beauty > 향수,https://image.msscdn.net/thumbnails/images/goods_img/20230727/3430043/3430043_17509062216477_500.jpg
5038050,에보니 다이아 귀고리_211610279,W,25004,귀걸이,Jewelry > 귀걸이,https://image.msscdn.net/thumbnails/images/goods_img/20250417/5038050/5038050_17448635753071_500.jpg
2035280,Sunshine Pigment T shirts YELLOW,W,29001001,반소매 티셔츠,Clothing > 티셔츠 > 반소매 티셔츠,https://image.msscdn.net/thumbnails/images/goods_img/20210720/2035280/2035280_1_500.jpg
1844257,NBMLF21413 / UNI 에센셜 싱글메쉬 스트레이트 팬츠 (BLACK),M,27013008,일자 팬츠,Sportswear > 하의 > 일자 팬츠,https://image.msscdn.net/thumbnails/images/goods_img/20210315/1844257/1844257_17382855472033_500.jpg
1490238,DAAE 파인애플 방탄케이스,U,12022002,휴대폰 케이스,Digital/Tech > 휴대폰 > 휴대폰 케이스,https://image.msscdn.net/thumbnails/images/goods_img/20200619/1490238/1490238_1_500.jpg
3644978,rosy scrunch - black,W,25007003,머리끈/슈슈,Jewelry > 헤어 액세서리 > 머리끈/슈슈,https://image.msscdn.net/thumbnails/images/goods_img/20231020/3644978/3644978_16977846363609_500.jpg
2575143,Lotus 01 C3,M,9002,안경,Eyewear > 안경,https://image.msscdn.net/thumbnails/images/goods_img/20220523/2575143/2575143_1_500.jpg
2965909,MALDIVES GLASSES,M,9002,안경,Eyewear > 안경,https://image.msscdn.net/thumbnails/images/goods_img/20221130/2965909/2965909_1_500.jpg
3591469,코아(바텀) KOA BOTTOM(SURF)(2207),W,27006005,패션 수영복,Sportswear > 수영복 > 패션 수영복,https://image.msscdn.net/thumbnails/images/goods_img/20230925/3591469/3591469_16956202429480_500.jpg
5093818,미니멀 롱 와이드 팬츠_AWWSLP21100_DN,W,29015003,슈트 팬츠/슬랙스,Clothing > 바지 > 슈트 팬츠/슬랙스,https://image.msscdn.net/thumbnails/images/goods_img/20250508/5093818/5093818_17466761248380_500.jpg
2180386,KMC0119 고스트스컬 기모 맨투맨 - 크림,M,29001005,맨투맨/스웨트셔츠,Clothing > 티셔츠 > 맨투맨/스웨트셔츠,https://image.msscdn.net/thumbnails/images/goods_img/20211015/2180386/2180386_1_500.jpg
4331187,글로우 워터릴리 미스트,U,15002002,미스트,Beauty > 스킨케어 > 미스트,https://image.msscdn.net/thumbnails/images/goods_img/20240814/4331187/4331187_17236176775326_500.png
4918026,Linen viscose sheer half sleeve pullover_Black,M,29001001,반소매 티셔츠,Clothing > 티셔츠 > 반소매 티셔츠,https://image.msscdn.net/thumbnails/images/goods_img/20250319/4918026/4918026_17423707835870_500.jpg
4632889,플러피 퍼 백,W,4015,토트백,Bag > 토트백,https://image.msscdn.net/thumbnails/images/goods_img/20241122/4632889/4632889_17322780476830_500.jpg
2648723,써지컬 목걸이 (SGC-N-134),M,25003,목걸이,Jewelry > 목걸이,https://image.msscdn.net/thumbnails/images/goods_img/20220705/2648723/2648723_1_500.jpg
5036110,Refly 아시아나항공 업사이클링 헤어밴드,W,15036008,헤어소품 기타,Beauty > 헤어 소품 > 헤어소품 기타,https://image.msscdn.net/thumbnails/images/goods_img/20250416/5036110/5036110_17447979371308_500.jpg
4119231,[에디션] 캠핑 쿨토시 (JP5GVU501WH),M,17043003,토시/슬리브,Sports/Goods > 스포츠잡화 > 토시/슬리브,https://image.msscdn.net/thumbnails/images/goods_img/20240509/4119231/4119231_17171291560874_500.jpg
3560758,DP SWEATSHIRT (NAVY),M,29001005,맨투맨/스웨트셔츠,Clothing > 티셔츠 > 맨투맨/스웨트셔츠,https://image.msscdn.net/thumbnails/images/goods_img/20230914/3560758/3560758_16946699258560_500.jpg
725874,[RUSHOFF]Silver Bent Circle Earring/실버벤트써클이어링,W,25004,귀걸이,Jewelry > 귀걸이,https://image.msscdn.net/thumbnails/images/goods_img/20180228/725874/725874_1_500.jpg
4783517,W/올웨이즈 소프트 라운드 니트 가디건_4Color(WC25-KN05),W,29004,니트/스웨터,Clothing > 니트/스웨터,https://image.msscdn.net/thumbnails/images/goods_img/20250212/4783517/4783517_17403783283461_500.jpg
4029025,SYMBOL NEEDLEWORK MESH CROP JACKET DARK MINT,W,29007008,트레이닝 재킷,Clothing > 점퍼/재킷 > 트레이닝 재킷,https://image.msscdn.net/thumbnails/images/goods_img/20240405/4029025/4029025_17128184686798_500.jpg
2835610,[SWP22026-03] 소프텍스 에어 조거팬츠 우드로즈핑크,W,27013010,조거 팬츠,Sportswear > 하의 > 조거 팬츠,https://image.msscdn.net/thumbnails/images/goods_img/20221004/2835610/2835610_1_500.jpg
3257452,라운드 터프 케이스 멀티캠,U,28013,기타 캠핑용품,Camping goods > 기타 캠핑용품,https://image.msscdn.net/thumbnails/images/goods_img/20230424/3257452/3257452_16823459545935_500.jpg
3837362,깜빠뉴 디자인 벽시계 온습도계,U,6002,기타 시계,Watch > 기타 시계,https://image.msscdn.net/thumbnails/images/goods_img/20240131/3837362/3837362_17066943958273_500.jpg
5171109,남성 야자수 래쉬가드 세트 다크그레이 RN-MS2F521-DG,W,27009002,래시가드 세트,Sportswear > 비치웨어 > 래시가드 세트,https://image.msscdn.net/thumbnails/images/goods_img/20250609/5171109/5171109_17494350483168_500.jpg
3802306,멕시코 66 1183B566_020,W,5025005,패션스니커즈화,Shoes > 스니커즈 > 패션스니커즈화,https://image.msscdn.net/thumbnails/images/goods_img/20240117/3802306/3802306_17054755896290_500.jpg
4622566,사이드라인 에어로쿨 레귤러핏 메쉬 롱팬츠 (3Colors),M,27013011,트레이닝 팬츠,Sportswear > 하의 > 트레이닝 팬츠,https://image.msscdn.net/thumbnails/images/goods_img/20241119/4622566/4622566_17556845416023_500.png
5118026,린넨 솔리드 반팔셔츠_MIVNS3M3161,M,29002002,정장 셔츠,Clothing > 셔츠/남방 > 정장 셔츠,https://image.msscdn.net/thumbnails/images/goods_img/20250515/5118026/5118026_17473106473151_500.jpg
4587282,여성 양모 양말 화이트 5종 1팩 DSW-8,W,8001003,중목/장목 양말,Socks/Legwear > 양말 > 중목/장목 양말,https://image.msscdn.net/thumbnails/images/goods_img/20241105/4587282/4587282_17307863383268_500.jpg
4770202,[네일락커] T73 - ONE CHIC CHICK,U,15003004,네일 컬러 / 매니큐어,Beauty > 네일컬러/케어 > 네일 컬러 / 매니큐어,https://image.msscdn.net/thumbnails/images/goods_img/20250210/4770202/4770202_17408085176152_500.jpg
4314729,휴즈 와이드 원턱 생지 데님 팬츠 INDIGO,W,29015002,청/데님 팬츠,Clothing > 바지 > 청/데님 팬츠,https://image.msscdn.net/thumbnails/images/goods_img/20240809/4314729/4314729_17435544846594_500.jpg
4778935,59 후드 아노락 점퍼 블랙 (PGMAC6705),M,29007010,사파리/헌팅 재킷,Clothing > 점퍼/재킷 > 사파리/헌팅 재킷,https://image.msscdn.net/thumbnails/images/goods_img/20250211/4778935/4778935_17392729453522_500.jpg
3062563,벨티드 와이드 레그 팬츠_샌드 베이지,W,29015003,슈트 팬츠/슬랙스,Clothing > 바지 > 슈트 팬츠/슬랙스,https://image.msscdn.net/thumbnails/images/goods_img/20230206/3062563/3062563_16817149204176_500.jpg
3393388,포레스트 젤리카드,U,12022002,휴대폰 케이스,Digital/Tech > 휴대폰 > 휴대폰 케이스,https://image.msscdn.net/thumbnails/images/goods_img/20230704/3393388/3393388_16884383872832_500.jpg
2247396,DONUT NEC SILVER925(18K ROSEGOLD PLATED),M,25003,목걸이,Jewelry > 목걸이,https://image.msscdn.net/thumbnails/images/goods_img/20211125/2247396/2247396_17518550437735_500.jpg
4749183,여성 시그니처 바람막이 다크네이비(MQ122LJP11),W,27001012,나일론/코치 재킷,Sportswear > 아우터 > 나일론/코치 재킷,https://image.msscdn.net/thumbnails/images/goods_img/20250131/4749183/4749183_17383113679558_500.jpg
4942228,새틴 에나멜 레이스업 오픈토힐(레드),W,5023001,힐/펌프스,Shoes > 여성 구두 > 힐/펌프스,https://image.msscdn.net/thumbnails/images/goods_img/20250325/4942228/4942228_17428846499787_500.jpg
3740053,[Season Limited Edition] MICRO CANDY teddy,W,4015,토트백,Bag > 토트백,https://image.msscdn.net/thumbnails/images/goods_img/20231130/3740053/3740053_17013317901933_500.jpg
4003481,올드스쿨 1989 반팔티 [라이트그레이],W,29001001,반소매 티셔츠,Clothing > 티셔츠 > 반소매 티셔츠,https://image.msscdn.net/thumbnails/images/goods_img/20240329/4003481/4003481_17116545251598_500.jpg
3313381,캔버스 볼캡 - 스페리컬 그린 / CLZC0108S0UAC00500V89,W,7001001,볼캡,Headwear > 캡/야구 모자 > 볼캡,https://image.msscdn.net/thumbnails/images/goods_img/20230522/3313381/3313381_16866266414884_500.jpg
1202382,JERSEY REGULAR TURTLENECK ORANGE,W,29001002,긴소매 티셔츠,Clothing > 티셔츠 > 긴소매 티셔츠,https://image.msscdn.net/thumbnails/images/goods_img/20191025/1202382/1202382_1_500.jpg
3656397,GE8026BS_M 남성 문페이즈 메탈시계,M,6004,쿼츠 아날로그,Watch > 쿼츠 아날로그,https://image.msscdn.net/thumbnails/images/goods_img/20231025/3656397/3656397_16982006334552_500.jpg
4059481,설리 원피스 홀터넥 더블 엑스백 화이트블랙 수영복,W,27006010,원피스수영복,Sportswear > 수영복 > 원피스수영복,https://image.msscdn.net/thumbnails/images/goods_img/20240416/4059481/4059481_17132539482771_500.jpg
2718461,랩스커트,W,29014003,미니스커트,Clothing > 스커트 > 미니스커트,https://image.msscdn.net/thumbnails/images/goods_img/20220816/2718461/2718461_1_500.jpg
4139616,랩 큐롯 팬츠 스커트_GREY,W,27013005,숏팬츠,Sportswear > 하의 > 숏팬츠,https://image.msscdn.net/thumbnails/images/goods_img/20240520/4139616/4139616_17161666179779_500.jpg
3328320,핀턱 버뮤다 슬랙스 블랙,W,29015006,숏팬츠,Clothing > 바지 > 숏팬츠,https://image.msscdn.net/thumbnails/images/goods_img/20230526/3328320/3328320_16850718617515_500.jpg
2445046,NYLON 3D 450G CREORA LEGGINS DNA,W,27013001,레깅스,Sportswear > 하의 > 레깅스,https://image.msscdn.net/thumbnails/images/goods_img/20220325/2445046/2445046_1_500.jpg
2902475,KHB0176 올드칸 기모 후드 블랙,M,29001006,후드 티셔츠,Clothing > 티셔츠 > 후드 티셔츠,https://image.msscdn.net/thumbnails/images/goods_img/20221028/2902475/2902475_1_500.jpg
4933299,로우 엣지 스트라이프 데님 스커트-블루(여),W,29014003,미니스커트,Clothing > 스커트 > 미니스커트,https://image.msscdn.net/thumbnails/images/goods_img/20250324/4933299/4933299_17427890064820_500.jpg
4895481,뉴 캥거루 그래픽 쿨맥스 티셔츠 RB 0205 그린,M,31001001,반소매 티셔츠,Kids > 상의 > 반소매 티셔츠,https://image.msscdn.net/thumbnails/images/goods_img/20250313/4895481/4895481_17418502087297_500.jpg
4737301,로프 링 귀걸이,W,25004,귀걸이,Jewelry > 귀걸이,https://image.msscdn.net/thumbnails/images/goods_img/20250122/4737301/4737301_17375295275909_500.jpg
5168836,썸머 U넥 배색 니트 아이보리,W,29004,니트/스웨터,Clothing > 니트/스웨터,https://image.msscdn.net/thumbnails/images/goods_img/20250605/5168836/5168836_17490983991416_500.jpg
436002,브이니트티 / V KNIT T _ IV,W,29004,니트/스웨터,Clothing > 니트/스웨터,https://image.msscdn.net/thumbnails/images/goods_img/20161026/436002/436002_1_500.jpg
4858211,남녀공용 특양면 후드 티셔츠_7컬러&7사이즈,W,29001006,후드 티셔츠,Clothing > 티셔츠 > 후드 티셔츠,https://image.msscdn.net/thumbnails/images/goods_img/20250305/4858211/4858211_17411328571276_500.jpg
3070549,UNISEX 투웨이 투톤 드롭핏 후드집업 블랙(FCD1ZP101M),W,29006,후드 집업,Clothing > 후드 집업,https://image.msscdn.net/thumbnails/images/goods_img/20230209/3070549/3070549_16801409374281_500.jpg
4833945,GE Ball Cap (navy),M,7001001,볼캡,Headwear > 캡/야구 모자 > 볼캡,https://image.msscdn.net/thumbnails/images/goods_img/20250226/4833945/4833945_17404990574714_500.jpg
4922826,프리미엄 6종 의류파우치,U,4012,가방 소품,Bag > 가방 소품,https://image.msscdn.net/thumbnails/images/goods_img/20250320/4922826/4922826_17424512266168_500.jpg
4784682,LOOSE FIT SKASHI KNIT BUTTER,W,29004,니트/스웨터,Clothing > 니트/스웨터,https://image.msscdn.net/thumbnails/images/goods_img/20250213/4784682/4784682_17399333783734_500.jpg
4664938,오버사이즈 로고 니트 버킷 햇-COLD WHITE-HALF LOGO,W,7005,비니,Headwear > 비니,https://image.msscdn.net/thumbnails/images/goods_img/20241213/4664938/4664938_17340628427836_500.jpg
4575778,키즈) 다이아 퀼팅 리버시블 후드 다운 점퍼,M,31007,점퍼/재킷,Kids > 점퍼/재킷,https://image.msscdn.net/thumbnails/images/goods_img/20241030/4575778/4575778_17321557286099_500.jpg
5143920,남성 기본 카라 티셔츠 네이비 (IMJFTTY20449),M,27012009,피케/카라 티셔츠,Sportswear > 상의 > 피케/카라 티셔츠,https://image.msscdn.net/thumbnails/images/goods_img/20250523/5143920/5143920_17479888914010_500.jpg
5016114,LOGO PRINT LONG SLEEVE [NAVY],M,29001002,긴소매 티셔츠,Clothing > 티셔츠 > 긴소매 티셔츠,https://image.msscdn.net/thumbnails/images/goods_img/20250411/5016114/5016114_17446108775783_500.jpg
2840501,헬로키티 리나 도트 아동덧신,W,31013005,실내화,Kids > 신발 > 실내화,https://image.msscdn.net/thumbnails/images/goods_img/20221005/2840501/2840501_1_500.jpg
